Index, Matrix, , , , , , Eig.val, CR, Eig.vec, , , , , LP. vec, , , , , Vec2, , , , , Vec3, , , , , 
51, 1, 2, 6, 8, 9, 2, 4.1664, 0.0627469, , 1, 1.5752, 0.320187, 0.158471, , 0.32728, 0.515533, 0.104791, 0.0523955, , 0.325689, 0.513027, 0.104281, 0.057003, , 0.326578, 0.514427, 0.104566, 0.0544296
52, 1, 2, 6, 0.5, 4, 5, 4.16554, 0.0624192, , 1, 0.636983, 0.803173, 0.153701, , 0.384704, 0.24505, 0.308984, 0.0612624, , 0.383609, 0.244352, 0.308104, 0.0639348, , 0.384499, 0.244919, 0.308819, 0.0617637
53, 1, 2, 7, 3, 4, 5, 4.15117, 0.0570012, , 1, 1.01008, 0.516632, 0.15826, , 0.374791, 0.374791, 0.191696, 0.0587224, , 0.380123, 0.371594, 0.190061, 0.0582216, , 0.396671, 0.361674, 0.184988, 0.0566673
54, 1, 2, 7, 3, 4, 6, 4.19639, 0.0740521, , 1, 1.02164, 0.550763, 0.153317, , 0.371862, 0.371862, 0.20047, 0.0558053, , 0.383438, 0.36501, 0.196775, 0.0547769, , 0.389611, 0.361355, 0.194805, 0.0542285
55, 1, 2, 7, 3, 4, 7, 4.24212, 0.0912956, , 1, 1.03177, 0.582641, 0.149295, , 0.369085, 0.369085, 0.208423, 0.0534062, , 0.372073, 0.367337, 0.207436, 0.0531533, , 0.397845, 0.352261, 0.198923, 0.0509717
56, 1, 2, 7, 3, 5, 1, 4.13511, 0.0509472, , 1, 0.976845, 0.331481, 0.213615, , 0.393772, 0.391584, 0.130528, 0.0841157, , 0.382677, 0.408728, 0.12685, 0.0817455, , 0.392912, 0.392912, 0.130243, 0.083932
57, 1, 2, 7, 3, 5, 5, 4.10272, 0.0387312, , 1, 1.05294, 0.510915, 0.146849, , 0.373949, 0.385336, 0.186975, 0.0537407, , 0.375346, 0.384476, 0.186557, 0.0536208, , 0.380997, 0.380997, 0.184869, 0.0531357
58, 1, 2, 7, 4, 5, 6, 4.21739, 0.0819726, , 1, 1.1762, 0.515777, 0.144235, , 0.354777, 0.413302, 0.181238, 0.0506824, , 0.359707, 0.410144, 0.179854, 0.0502952, , 0.390451, 0.390451, 0.171218, 0.0478802
59, 1, 2, 7, 0.5, 4, 5, 4.16649, 0.0627806, , 1, 0.618472, 0.774083, 0.142837, , 0.394413, 0.243934, 0.305308, 0.0563448, , 0.392562, 0.242788, 0.303875, 0.060775, , 0.392592, 0.242807, 0.303899, 0.0607018
60, 1, 2, 7, 0.5, 5, 6, 4.16671, 0.0628611, , 1, 0.646698, 0.809959, 0.128585, , 0.386698, 0.250077, 0.31321, 0.0500154, , 0.384687, 0.248776, 0.311581, 0.0549553, , 0.385855, 0.249531, 0.312526, 0.0520877
61, 1, 2, 8, 3, 5, 1, 4.16554, 0.0624192, , 1, 0.933109, 0.319156, 0.199264, , 0.403895, 0.386717, 0.128906, 0.0804819, , 0.397074, 0.397074, 0.126729, 0.0791227, , 0.397655, 0.396192, 0.126914, 0.0792385
62, 1, 2, 8, 3, 5, 6, 4.14057, 0.0530047, , 1, 1.02982, 0.522853, 0.133131, , 0.37922, 0.37922, 0.192536, 0.049024, , 0.382831, 0.377014, 0.191416, 0.0487389, , 0.38717, 0.374364, 0.19007, 0.0483962
63, 1, 2, 8, 3, 5, 7, 4.17816, 0.0671798, , 1, 1.03902, 0.551542, 0.129507, , 0.375911, 0.376985, 0.200115, 0.0469889, , 0.37658, 0.37658, 0.199901, 0.0469385, , 0.390728, 0.368034, 0.195364, 0.0458733
64, 1, 2, 8, 3, 5, 8, 4.21622, 0.0815315, , 1, 1.04724, 0.578592, 0.126475, , 0.36605, 0.378871, 0.209323, 0.0457562, , 0.374075, 0.374075, 0.206674, 0.045177, , 0.397727, 0.359939, 0.198864, 0.0434698
65, 1, 2, 8, 3, 6, 6, 4.10314, 0.0388918, , 1, 1.06512, 0.51781, 0.1253, , 0.369802, 0.392943, 0.19103, 0.0462253, , 0.377433, 0.388185, 0.188716, 0.0456655, , 0.384056, 0.384056, 0.186709, 0.0451798
66, 1, 2, 8, 4, 5, 7, 4.26098, 0.0984071, , 1, 1.15357, 0.525321, 0.132095, , 0.367148, 0.403116, 0.183574, 0.0461609, , 0.368499, 0.402256, 0.183182, 0.0460624, , 0.389121, 0.389121, 0.177201, 0.0445582
67, 1, 2, 8, 0.5, 5, 6, 4.16554, 0.0624192, , 1, 0.630451, 0.784951, 0.120648, , 0.393639, 0.24817, 0.308987, 0.0492048, , 0.392738, 0.247602, 0.30828, 0.05138, , 0.39347, 0.248063, 0.308854, 0.0496127
68, 1, 2, 8, 0.5, 5, 7, 4.16649, 0.0627806, , 1, 0.625802, 0.808444, 0.115475, , 0.392197, 0.245438, 0.317069, 0.0452956, , 0.390716, 0.244511, 0.315872, 0.0489021, , 0.39074, 0.244526, 0.315891, 0.0488425
69, 1, 2, 9, 3, 5, 1, 4.19656, 0.0741186, , 1, 0.895026, 0.308317, 0.187211, , 0.413142, 0.382135, 0.127378, 0.0773448, , 0.400717, 0.400717, 0.123548, 0.0750188, , 0.411254, 0.384958, 0.126797, 0.0769915
70, 1, 2, 9, 3, 5, 6, 4.1433, 0.0540361, , 1, 1.00051, 0.505298, 0.1258, , 0.380116, 0.380116, 0.191974, 0.0477945, , 0.382483, 0.378664, 0.191241, 0.047612, , 0.409653, 0.362003, 0.182827, 0.045517
71, 1, 2, 9, 3, 5, 7, 4.17859, 0.06734, , 1, 1.01031, 0.532981, 0.12248, , 0.377533, 0.377533, 0.199166, 0.0457685, , 0.390215, 0.369841, 0.195108, 0.044836, , 0.398224, 0.364984, 0.192545, 0.0442471
72, 1, 2, 9, 3, 5, 8, 4.21462, 0.0809294, , 1, 1.01905, 0.559111, 0.119706, , 0.375076, 0.375076, 0.205789, 0.0440595, , 0.388205, 0.367196, 0.201465, 0.0431339, , 0.397083, 0.361867, 0.198542, 0.0425079
73, 1, 2, 9, 3, 5, 9, 4.25075, 0.0945506, , 1, 1.02697, 0.583936, 0.117323, , 0.372739, 0.372739, 0.21194, 0.0425823, , 0.379258, 0.368865, 0.209737, 0.0421398, , 0.403257, 0.354604, 0.201628, 0.0405106
74, 1, 2, 9, 3, 6, 6, 4.10314, 0.0388918, , 1, 1.03562, 0.501198, 0.118347, , 0.377186, 0.389688, 0.188593, 0.0445322, , 0.384877, 0.384877, 0.186265, 0.0439823, , 0.391548, 0.380702, 0.184244, 0.0435053
75, 1, 2, 9, 3, 6, 7, 4.13419, 0.0505985, , 1, 1.04412, 0.527459, 0.115016, , 0.380325, 0.383622, 0.193794, 0.0422583, , 0.382362, 0.382362, 0.193157, 0.0421194, , 0.384794, 0.380856, 0.192397, 0.0419536
76, 1, 2, 9, 3, 6, 8, 4.1664, 0.0627469, , 1, 1.05172, 0.552224, 0.112249, , 0.370536, 0.385749, 0.202545, 0.0411706, , 0.379968, 0.379968, 0.199509, 0.0405537, , 0.391559, 0.372865, 0.19578, 0.0397956
77, 1, 2, 9, 4, 5, 7, 4.2614, 0.0985665, , 1, 1.12086, 0.507598, 0.125038, , 0.36667, 0.404834, 0.183335, 0.0451612, , 0.389952, 0.389952, 0.176595, 0.043501, , 0.390901, 0.389346, 0.17632, 0.0434334
78, 1, 2, 9, 4, 6, 7, 4.20857, 0.0786457, , 1, 1.15468, 0.500856, 0.116908, , 0.361087, 0.416228, 0.180543, 0.042142, , 0.372502, 0.408791, 0.177318, 0.0413891, , 0.394476, 0.394476, 0.171108, 0.0399397
79, 1, 2, 9, 4, 6, 8, 4.24691, 0.0931042, , 1, 1.16673, 0.525552, 0.114342, , 0.362902, 0.411442, 0.185334, 0.0403224, , 0.367811, 0.408271, 0.183906, 0.0400117, , 0.392395, 0.392395, 0.176754, 0.0384558
80, 1, 2, 9, 0.5, 5, 7, 4.16692, 0.0629409, , 1, 0.612258, 0.785917, 0.109203, , 0.39852, 0.243997, 0.313203, 0.04428, , 0.396727, 0.242899, 0.311794, 0.0485798, , 0.398335, 0.243884, 0.313058, 0.0447226
81, 1, 2, 9, 0.5, 6, 7, 4.16578, 0.0625128, , 1, 0.639219, 0.792899, 0.10453, , 0.39391, 0.251794, 0.31233, 0.0419657, , 0.392867, 0.251128, 0.311504, 0.0445006, , 0.393201, 0.251341, 0.311769, 0.043689
82, 1, 2, 9, 0.5, 6, 8, 4.1664, 0.0627469, , 1, 0.634838, 0.813068, 0.100603, , 0.392228, 0.249001, 0.318908, 0.0398635, , 0.390775, 0.248079, 0.317727, 0.0434194, , 0.391587, 0.248594, 0.318387, 0.0414324
83, 1, 2, 0.5, 3, 0.333333, 0.333333, 4.10314, 0.0388918, , 1, 1.03562, 0.501198, 2.13025, , 0.214671, 0.221786, 0.107335, 0.456208, , 0.220219, 0.220219, 0.106577, 0.452985, , 0.22508, 0.218846, 0.105913, 0.450161
84, 1, 2, 0.333333, 3, 0.25, 0.25, 4.10314, 0.0388918, , 1, 1.06512, 0.51781, 3.00719, , 0.179239, 0.190455, 0.0925898, 0.537716, , 0.184086, 0.18933, 0.092043, 0.534541, , 0.188343, 0.188343, 0.0915628, 0.531752
85, 1, 2, 0.333333, 3, 0.2, 0.333333, 4.22772, 0.0858687, , 1, 1.04015, 0.580423, 3.08019, , 0.179264, 0.181606, 0.10134, 0.537791, , 0.181182, 0.181182, 0.101103, 0.536534, , 0.198042, 0.177451, 0.0990212, 0.525486
86, 1, 2, 0.333333, 3, 0.2, 0.25, 4.15021, 0.0566395, , 1, 1.02217, 0.524009, 3.24006, , 0.175981, 0.175981, 0.0902156, 0.557823, , 0.179632, 0.175201, 0.0898159, 0.555351, , 0.184107, 0.174245, 0.0893259, 0.552322
87, 1, 2, 0.333333, 6, 0.5, 0.125, 4.10314, 0.0388918, , 1, 1.45845, 0.352916, 2.81657, , 0.177472, 0.258834, 0.0626326, 0.501061, , 0.172077, 0.250965, 0.0607285, 0.51623, , 0.174573, 0.254606, 0.0616095, 0.509212
88, 1, 2, 0.333333, 6, 0.5, 0.111111, 4.10314, 0.0388918, , 1, 1.45188, 0.342829, 2.89681, , 0.175486, 0.254784, 0.0601617, 0.509568, , 0.170063, 0.246911, 0.0583026, 0.524723, , 0.172571, 0.250552, 0.0591625, 0.517714
89, 1, 2, 0.333333, 7, 0.5, 0.111111, 4.13419, 0.0505985, , 1, 1.51551, 0.330468, 2.87323, , 0.171816, 0.260388, 0.0567796, 0.511016, , 0.170155, 0.257871, 0.0562308, 0.515743, , 0.171058, 0.25924, 0.0565291, 0.513173
90, 1, 2, 0.333333, 8, 0.5, 0.111111, 4.1664, 0.0627469, , 1, 1.5752, 0.320187, 2.85248, , 0.173098, 0.272665, 0.0554237, 0.498814, , 0.165404, 0.260545, 0.0529603, 0.52109, , 0.169624, 0.267193, 0.0543114, 0.508872
91, 1, 2, 0.333333, 0.5, 0.2, 0.25, 4.16554, 0.0624192, , 1, 0.624347, 0.783315, 2.92367, , 0.184923, 0.115456, 0.144853, 0.554768, , 0.180475, 0.112679, 0.141369, 0.565476, , 0.180852, 0.112914, 0.141664, 0.564571
92, 1, 2, 0.25, 3, 0.166667, 0.2, 4.14057, 0.0530047, , 1, 1.04571, 0.532522, 4.11927, , 0.15308, 0.155442, 0.0791582, 0.61232, , 0.155076, 0.155076, 0.0789717, 0.610877, , 0.157492, 0.154632, 0.0787459, 0.60913
